# 颜文字面板的排布：分类\t颜文字
# 由 render-panel.py 从 kaomoji-collection 挑出来（MIT，见同目录 LICENSE），别手改
# group: 开心
兔子	₍ᐢ- -ᐢ₎🎀
兔子	₍ᐢ.ˬ.ᐢ🥕₎
兔子	₍ᐢ..ᐢ₎ദ⸒⸒
兔子	₍ᐢ- ̫-ᐢ₎🎀
兔子	ʚ₍⑅ᐢ.ﻌ.ᐢ₎ɞ
兔子	₍ᐢ• ·̫ •ᐢ₎⊃
兔子	ପ₍ᐢ｡•༝•｡ᐢ₎ଓ
# group: 谢谢
谢谢	(人▽〃)ありがとう
谢谢	( ´ᵕ`* )‪‪❤︎
谢谢	(*´ｰ`人)ｱﾘｶﾞﾄ
谢谢	ありがとです(〃∇〃)ゞ
谢谢	ありがとう(&gt;᎑&lt;`๑)♡
谢谢	(人´∀`)ｱﾘｶﾞﾄｰ♪
谢谢	(o´∀`o)ｱﾘｶﾞﾄ～
谢谢	(*´꒳`人)ｱﾘｶﾞﾄｳ
谢谢	(*˘︶˘人)ぁりがとぅ💕
谢谢	ありがとです(* ˊᵕˋㅅ)
谢谢	Σd(ゝ∀･)ｧﾘｶﾞﾄｫ♪
谢谢	ｱﾘｶﾞﾄｯ♡(*˘︶˘人)
谢谢	(*´▽`人)ｱﾘｶﾞﾄｳ♡
谢谢	(*ゝω・)ﾉ ｱﾘｶﾞ㌧♪
谢谢	(人´З`)ｧﾘｶﾞchu☆
谢谢	(✿&gt;ω&lt;✿)ｱﾘｶﾞﾄｫ~♥
谢谢	(*･ω･)*_ _)ﾍﾟｺﾘ
谢谢	(*ᴗˬᴗ)⁾⁾ｱﾘｶﾞﾄ💕
谢谢	(*ˊᵕˋo嬉o ｱﾘｶﾞﾄ💕
谢谢	ｱﾘｶﾞﾄ(*˘︶˘人)♡*｡+
谢谢	⸜(*ˊᵕˋ*)⸝‬ｱﾘｶﾞﾄｳ♡
谢谢	ありがと(*•̀ᴗ•́*)و ̑̑
谢谢	(,,&gt;᎑&lt;,,)ありがとうﾃﾞｽ
谢谢	(*´∀人)ありがとうございます♪
谢谢	(๑ˊ͈ ꇴ ˋ͈)ｱﾘｶﾞﾄ〜🌼
谢谢	ｱﾘ**:･(*-ω人)･:*ｶﾞﾄ
谢谢	♡*｡+(*ˊᵕˋ*)ｱﾘｶﾞﾄｳ‎
谢谢	ｱﾘ(´･ω･)(´_ _)ｶﾞﾄ♪
谢谢	(๑•̥̥̥́ω•̀ू๑)ありがとう
谢谢	((っ´；ω；)っｱﾘｶﾞﾄｳ…｡+ﾟ
谢谢	ᵃʳⁱᵍᵃᵗᵒ~(˘͈ᵕ ˘͈♡)ஐ:*
谢谢	(❁´ω`❁)ｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｽ
谢谢	(ㅅˊᗜˋ)*.ｱﾘｶﾞﾄｳ♡ﾃﾞｽ!!
谢谢	ありがとう(❁ᴗ͈ˬᴗ͈)⁾⁾⁾ᵖᵉᵏᵒ
谢谢	(๑ ॣ•͈ٮ•͈ ॣ)♡ｱﾘｶﾞﾄｩ♡
谢谢	(🎀•͈ᴗ•͈)ᵃʳⁱᵍᵃᵗᵒ➰💖॰ॱ
谢谢	(๑ˊ͈ ꇴ ˋ͈)ᵃʳⁱᵍᵃᵗᵒ〜♡॰ॱ
谢谢	॰ॱ((ヾ(｡･ω･)ﾉ☆ﾟ+.ｧﾘｶﾞﾄｩ
谢谢	ｱﾘｶﾞﾄ━━━ヾ(*´∀`*)ﾉ━━━━♪
谢谢	ｱﾘｶﾞﾄ!! ヽ(｀･ω･´)ﾉ ｲｪｲ!!
# group: 抱歉
抱歉	(｡&gt;д人)
抱歉	(ฅ&gt;ㅅ&lt;ฅ)
抱歉	(｡-ㅅ-｡)
抱歉	(o´д人))
抱歉	(人ω&lt;`;)
抱歉	(*_ _)՞՞
抱歉	(｡&gt;ㅅ&lt;)՞՞
抱歉	(&gt;_&lt;｡)💦
抱歉	(   &gt;ㅿ人)
抱歉	( ; &gt;ㅿ人)
抱歉	(´｡･д人)ﾞ
抱歉	(｡&gt;ㅅ&lt;｡)՞՞
抱歉	(๑&gt; &lt;))💦
抱歉	(*&gt;ㅅ&lt; )՞՞
抱歉	(｡•ㅅ•`｡))
抱歉	(≧≦) ゴメンヨー
抱歉	(-人-)ごめんよおぉ
抱歉	(´人`）ごめんなパィ
抱歉	d(&gt;∇&lt;；)ゆるちて♪
抱歉	( TДT)ｺﾞﾒﾝﾖｰ
抱歉	m(￣ｰ￣)m ｺﾞﾒﾝ
抱歉	ごめんね(｡&gt;ㅅ&lt;｡)՞՞
抱歉	(*&gt;ㅅ&lt;)՞՞ごめんちゃい
抱歉	(/´△`＼)ｺﾞﾒﾝﾈ💧
抱歉	ｺﾞﾒﾝﾅｻｲ(o*｡_｡)
抱歉	(｡&gt;ㅅ&lt;｡)ｺﾞﾒﾝﾈｪ💦
抱歉	(｡•́ᴗ•̀｡)ｺﾞﾒﾝﾈ...
抱歉	ｺﾞﾒﾝﾅｻｲ·°(৹˃ᗝ˂৹)°·
抱歉	ｺﾞﾒﾝﾁｬｲ･･･(´；ωp[反省]q
抱歉	˚‧º·(´ฅωฅ｀)‧º·˚.ごめんなさいね
抱歉	[´・ω・`]ｺﾞﾒﾝ
抱歉	(人д｀o)ｺﾞﾒﾝﾈ
抱歉	(｡&gt;ㅅ&lt;｡)ｺﾞﾒﾝ
抱歉	m(･ω･m)ｿｰﾘｨ
抱歉	(人&#x27;д`o)ｺﾞﾒﾝﾈ
抱歉	(*´人`*) ごめ～ん
抱歉	(人；´Д｀)ｺﾞﾒﾝﾈ
抱歉	(•́ε•̀)sᵒrrᵞ
抱歉	(•́ε•̀٥)sᵒrrᵞ
抱歉	|•ω•`) Sorry〜
# group: 鼓掌
鼓掌	(￣∇￣ﾉﾉ&quot;
鼓掌	(･ω･ﾉﾉﾞ
鼓掌	＼(＾▽＾)／
鼓掌	(ﾉ･ω･)ﾉ
鼓掌	ヽ(･ω･)ﾉ
鼓掌	(ﾉ´∀｀)ﾉ
鼓掌	ヽ(´∀｀)ﾉ
鼓掌	(ﾉ^o^)ﾉ
鼓掌	( ﾟ∀ﾟﾉﾉﾞ
鼓掌	(＾▽＾)ﾉﾉﾞ
鼓掌	ヽ(*´∀｀)ノ
鼓掌	(´∀｀)ﾉﾉﾞ
鼓掌	(^ω^)ﾉﾉﾞ
鼓掌	(´▽｀)ﾉﾉﾞ
鼓掌	(＾◡＾)ﾉﾉﾞ
鼓掌	(´ω`)ﾉﾉ゛
鼓掌	(*ﾟ∀ﾟ)ﾉﾉ
鼓掌	(^o^)ﾉﾉ゛
鼓掌	(* ﾟ∀ﾟ)ﾉｼ
鼓掌	(ﾉ*´∀｀*)ﾉ
鼓掌	＼(*´▽｀*)/
鼓掌	(｡･ω･)ﾉﾉﾞ
鼓掌	(*´ω｀)ﾉﾉﾞ
鼓掌	(  ´ω`)ﾉﾉ
鼓掌	( ˘ω˘ )ﾉﾉ
鼓掌	(っ´∀｀)ノﾉっ♪
鼓掌	(o´∀`o)ﾉﾉﾞ
鼓掌	(*´∀｀*)ﾉﾉﾞ
鼓掌	(*ﾟーﾟ)ﾉﾉ&quot;☆
鼓掌	(ﾉ´∀`)つ☆ﾟ.*
鼓掌	( *´▽`* )ﾉﾉﾞ
鼓掌	｡o○(っ´ω`)づﾉﾉﾞ
鼓掌	ヽ(^o^)丿ﾊﾟﾁﾊﾟﾁ
鼓掌	((*´∀`))ﾉﾉﾞ✧.+ﾟ
鼓掌	ﾊ(^▽^\*) ﾊﾟﾁﾊﾟﾁ♪
鼓掌	(≧▽≦ﾉﾉﾞ☆
鼓掌	(◕‿◕)ﾉﾉﾞ
鼓掌	(◡‿◡)ﾉﾉﾞ
鼓掌	(♥ω♥)ﾉﾉﾞ
鼓掌	(*ˊᗜˋﾉﾉ*)
# group: 跳舞
跳舞	(งツ)ว
跳舞	~(˘▾˘~)
跳舞	(~˘▾˘)~
跳舞	┌(˘⌣˘)ʃ
跳舞	(~‾⌣‾)~
跳舞	♪( ◜ω◝و(و &quot;
跳舞	‎( •ㅅ• و(و&quot;♪
跳舞	₍₍ (ง ˙ω˙)ว ⁾⁾
跳舞	₍₍ (ง ˘ω˘ )ว ⁾⁾
跳舞	◝(ˊ꒳​ˋ)◜
跳舞	ヾ(＾。^*)♪～
跳舞	₍₍ (ง ˆᴗˆ)ว ⁾⁾
跳舞	ʅ(◔౪◔ʅ)三(ʃ◔౪◔)ʃ
跳舞	└(∵┌)└( ∵ )┘(┐∵)┘
跳舞	♪~♪ ヽ໒(⌒o⌒)७ﾉ ♪~♪
跳舞	♬ใ(^▽^ )ว♪ใ(^▽^ )ว♬
跳舞	ใ(^▽^ )ว ใ(^▽^ )ว ♬♬
跳舞	〜(꒪꒳꒪)〜
跳舞	♪┏(°.°)┛
跳舞	♪┏(・o･)┛♪
跳舞	♪ヽ(ó∿òヽ)♪
跳舞	〈( ^.^)ノ♬♪
跳舞	♬♪(ง ᵕωᵕ)ว♬♪
跳舞	( ◜𖥦◝ و(و &quot;
跳舞	・ﾟ☆* └(ఠ◡ఠ)┐
跳舞	*♪(ˊᗜˋو)و︎︎♬*
跳舞	🎶◝₍⁽ˆ⁰ˆ⁾₎◟🎶
跳舞	♪( ˶ᵔᵕᵔ˶و)و &quot;♬♪
跳舞	⁽⁽ ◝(´꒵ `◍)◟ ₎₎
跳舞	♩¨̮(ง ˙˘˙ )ว♩¨̮
跳舞	└(°◡°)┐ 🎵 ┌(^◡^)┘
跳舞	♪└|∵|┐♪└|∵|┘♪┌|∵|┘♪
跳舞	♪♪\(^ω^\)( /^ω^)/♪♪
跳舞	♪(((#^-^)八(^_^*)))♪
跳舞	♫✧.*◝(•❝͋꒳❝͋•)◟*·✧♫
跳舞	♪┏(・o･)┛♪┗ ( ･o･) ┓♪
跳舞	ใ(๑′ᴗ‵)ว ใ(‪‪‪′ᵕ‵๑)ว
跳舞	♪.*⁽⁽ ◝꒰´꒳`∗꒱◟ ₎₎₊·*
跳舞	♬♩♪♩(～•◡•)～♬♩♪♩♩～(•◡•～)
# group: 敬礼
敬礼	(･･ゞ
敬礼	(-ω-ゞ
敬礼	(￣^￣)ゞ
敬礼	∠(￣◇￣)
敬礼	(°Д°)ゞ
敬礼	(･o･)ゞ
敬礼	(≧д≦)ゞ
敬礼	(￣-￣)ゞ
敬礼	(￣ー￣)ゞ
敬礼	(σ_σ）ゞ
敬礼	(｀Д´)ゞ
敬礼	(￣^￣)ゝ
敬礼	(゜◇゜)ゞ
敬礼	(・∧‐)ゞ
敬礼	(＞ロ＜)ゝ
敬礼	(≧ω≦)ゞ
敬礼	(^-^)ゝ
敬礼	(&#x27;∀`)ゞ
敬礼	（＾∀＾）ゞ
敬礼	（・∀・）ゞ
敬礼	（&#x27;◇&#x27;）ゞ
敬礼	(*&#x27;-&#x27;)ゞ
敬礼	( ﾟДﾟ)ゞ
敬礼	(｀･ω･ゞ)
敬礼	ヾ(≧∇≦)ゞ
敬礼	(*`･ω･)ゞ
敬礼	(｀･ω･´)ゞ
敬礼	(｀・ω・´)ゞ
敬礼	∠(`･ω･´)
敬礼	(.･ω･.)ゞ
敬礼	(｡•д•｡)ゞ
敬礼	(*`･ω･´)ゞ
敬礼	∠( &#x27;-&#x27; )/
敬礼	&lt;(｀・ω・´)ゝ
敬礼	(๑•̀ω•́ฅ)
敬礼	(๑•̀ㅁ•́ฅ)
敬礼	( •̀ •́ゞ)
敬礼	(๑•̀ᄆ•́ฅ)
敬礼	( • ̀ •́ゞ)
敬礼	( ;´･ω･`)ゝ
# group: 耶
耶	(^^)v
耶	(^_^)v
耶	(^o^)v
耶	( ᐛ )v
耶	(≧▽≦)v
耶	(ｙ＾＾ｙ)
耶	⌯⦁⩊⦁⌯ಣ
耶	✌(&#x27;ω&#x27;)✌
耶	(✌&#x27;ω&#x27;)✌
耶	✌(&#x27;ω&#x27;✌)
耶	( ᐛ )✌︎
耶	y(^ｰ^)y
耶	V(･ー･)V
耶	＞ω＜✌🏻✩
耶	✌(´∀`)✌
耶	v(≧∇≦)v
耶	✌(￣ω￣)✌
耶	✌︎(&#x27;ω&#x27;)✌︎
耶	✌(´&gt;ω&lt;｀)✌
耶	✌︎( ᐛ )✌︎
耶	( ✌︎&#x27;ω&#x27;)✌︎
耶	v(o´ з｀o)♪
耶	♥︎⍤⃝✌︎ꀸ.⋆*
耶	⌯⁍̴̛ᴗ⁍̴̛⌯ಣ
耶	✌︎(°͈ꆚ°͈)ว
耶	✌︎︎︎(˙꒳˙)✌︎
耶	ﾋﾟ─v(´∀｀)v─ｽ!!
耶	‪✌🏻( ◜௰◝ ✌🏻)‬
耶	✌︎︎(* ॑꒳ ॑* )✌︎︎
耶	◡̎✌🏻
耶	⌯ᵔ⩊ᵔ⌯ಣ
耶	⌯^ᴗ&lt;⌯ಣ
耶	✌🏻︎·͜·
耶	⌯&gt;𖥦&lt;⌯ಣ
耶	✌🏻︎˙˘˙
耶	✌(◕‿◕)✌
耶	(๓´˘`๓)♡
耶	՞˶･֊･˶՞ಣ
耶	✌(*ˊ∀ˋ*)✌
耶	✌( ˙꒳˙ ✌)
